# -----------------------------------------
# Units explanation:
# -----------------------------------------
# time_step: Simulation time step
# phase_duration: Duration of current traffic light phase (seconds)
# remaining_duration: Time until next phase change (seconds)
# signal_states: Current state of all signals (g=green, y=yellow, r=red, G=priority green)
# total_queue_length: Number of stopped vehicles at intersection (vehicles)
# vehicles_stopped: Number of unique vehicles stopped at intersection (vehicles)
# average_waiting_time: Average time vehicles have been waiting (seconds)
# vehicles_by_type: Dictionary of vehicle counts by vehicle type
# lane_to_signal_mapping: Dictionary mapping lanes to their controlling signals
# -----------------------------------------

time_step,traffic_light_id,program,phase,phase_duration,remaining_duration,signal_states,total_queue_length,vehicles_stopped,average_waiting_time,vehicles_by_type,lane_to_signal_mapping
1,cluster_1562831708_1679831907_29565896_3580395762_#7more,0,0,13.0,0.8,GrrrrrGrrrrrrrrrGrG,0,0,0.0,{},
1,cluster_1562831710_1679831934_3505015540_3580335712_#3more,0,0,22.0,4.8,rgGggrrrrrgGggrrrrrGGrG,0,0,0.0,{},
1,cluster_20835091_3813915944_3813915945_3813915947_#8more,0,0,32.0,4.8,ggggggGGGgggrrrrrrgggggggGGgggrrrrrrrrGrrr,0,0,0.0,{},
1,cluster_2155840700_345553442_8748885630_8748896839_#1more,0,0,22.0,4.8,rrrrrrrrGggGrGrG,0,0,0.0,{},
1,cluster_2269419707_345553456_8748885651_8748885661_#1more,0,0,22.0,4.8,rrrrggGGrrrrrrGrG,0,0,0.0,{},
1,cluster_29564155_3953206284_3953206285_3953206286_#4more,0,0,33.0,4.8,ggGgggggggGGgrrrrrrrrGrrG,0,0,0.0,{},
1,joinedS_20833830_20833831_2404001198_2495292070_#3more,0,0,26.0,4.8,GgrrGgGgGgrrGrGggrgrrGGrrrgGrGggrrrrrrrrrrrGrGrGrGrGGrGGGG,0,0,0.0,{},
2,3580335711,0,0,0.001,0.0,,0,0,0.0,{},
2,3580335713,0,0,0.001,0.0,,0,0,0.0,{},
2,3580335717,0,0,0.001,0.0,,0,0,0.0,{},
2,3580335719,0,0,0.001,0.0,,0,0,0.0,{},
2,4608620869,0,0,0.001,0.0,,0,0,0.0,{},
2,cluster_1021042349_10310468647_10310468648_10310468649_#16more,0,0,22.0,4.7,GrrrrGGGrrrrrrGGGggGGgrrrrrrrrrr,0,0,0.0,{},
2,cluster_1077566374_1077566470_1290733108_1362827596_#3more,0,0,22.0,4.7,rrrrrrrrrrrgGggGGGrrrrrrGrrrrrrGGrrr,0,0,0.0,{},
2,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,0,22.0,21.7,gGggrrrrrrrrrrrrrrGggGggrGrGrr,0,0,0.0,{},
2,cluster_1290733319_1362826052_1362826053_13888123_#2more,0,0,19.0,4.7,GGgggrrrrrgGgggGgrrrrrrrrrrGrrG,0,0,0.0,{},
2,cluster_1362826055_1362826056_2285938303_2285938304_#2more,0,0,22.0,4.7,gGgggGgrrrrrrGGgggrrrrrrrrGrrrG,0,0,0.0,{},
2,cluster_1562831706_1679831871_29565897_4695499893_#7more,0,0,13.0,0.7,rrrrGrrrrGrrrrrrrGrG,0,0,0.0,{},
2,cluster_1562831708_1679831907_29565896_3580395762_#7more,0,0,13.0,0.7,GrrrrrGrrrrrrrrrGrG,0,0,0.0,{},
2,cluster_1562831710_1679831934_3505015540_3580335712_#3more,0,0,22.0,4.7,rgGggrrrrrgGggrrrrrGGrG,0,0,0.0,{},
2,cluster_20835091_3813915944_3813915945_3813915947_#8more,0,0,32.0,4.7,ggggggGGGgggrrrrrrgggggggGGgggrrrrrrrrGrrr,0,0,0.0,{},
2,cluster_2155840700_345553442_8748885630_8748896839_#1more,0,0,22.0,4.7,rrrrrrrrGggGrGrG,0,0,0.0,{},
2,cluster_2269419707_345553456_8748885651_8748885661_#1more,0,0,22.0,4.7,rrrrggGGrrrrrrGrG,0,0,0.0,{},
2,cluster_29564155_3953206284_3953206285_3953206286_#4more,0,0,33.0,4.7,ggGgggggggGGgrrrrrrrrGrrG,0,0,0.0,{},
2,joinedS_20833830_20833831_2404001198_2495292070_#3more,0,0,26.0,4.7,GgrrGgGgGgrrGrGggrgrrGGrrrgGrGggrrrrrrrrrrrGrGrGrGrGGrGGGG,0,0,0.0,{},
3,3580335711,0,0,0.001,0.0,,0,0,0.0,{},
3,3580335713,0,0,0.001,0.0,,0,0,0.0,{},
3,3580335717,0,0,0.001,0.0,,0,0,0.0,{},
3,3580335719,0,0,0.001,0.0,,0,0,0.0,{},
3,4608620869,0,0,0.001,0.0,,0,0,0.0,{},
3,cluster_1021042349_10310468647_10310468648_10310468649_#16more,0,0,22.0,4.6,GrrrrGGGrrrrrrGGGggGGgrrrrrrrrrr,0,0,0.0,{},
3,cluster_1077566374_1077566470_1290733108_1362827596_#3more,0,0,22.0,4.6,rrrrrrrrrrrgGggGGGrrrrrrGrrrrrrGGrrr,0,0,0.0,{},
3,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,0,22.0,21.6,gGggrrrrrrrrrrrrrrGggGggrGrGrr,0,0,0.0,{},
3,cluster_1290733319_1362826052_1362826053_13888123_#2more,0,0,19.0,4.6,GGgggrrrrrgGgggGgrrrrrrrrrrGrrG,0,0,0.0,{},
3,cluster_1362826055_1362826056_2285938303_2285938304_#2more,0,0,22.0,4.6,gGgggGgrrrrrrGGgggrrrrrrrrGrrrG,0,0,0.0,{},
3,cluster_1562831706_1679831871_29565897_4695499893_#7more,0,0,13.0,0.6,rrrrGrrrrGrrrrrrrGrG,0,0,0.0,{},
3,cluster_1562831708_1679831907_29565896_3580395762_#7more,0,0,13.0,0.6,GrrrrrGrrrrrrrrrGrG,0,0,0.0,{},
3,cluster_1562831710_1679831934_3505015540_3580335712_#3more,0,0,22.0,4.6,rgGggrrrrrgGggrrrrrGGrG,0,0,0.0,{},
3,cluster_20835091_3813915944_3813915945_3813915947_#8more,0,0,32.0,4.6,ggggggGGGgggrrrrrrgggggggGGgggrrrrrrrrGrrr,0,0,0.0,{},
3,cluster_2155840700_345553442_8748885630_8748896839_#1more,0,0,22.0,4.6,rrrrrrrrGggGrGrG,0,0,0.0,{},
3,cluster_2269419707_345553456_8748885651_8748885661_#1more,0,0,22.0,4.6,rrrrggGGrrrrrrGrG,0,0,0.0,{},
3,cluster_29564155_3953206284_3953206285_3953206286_#4more,0,0,33.0,4.6,ggGgggggggGGgrrrrrrrrGrrG,0,0,0.0,{},
3,joinedS_20833830_20833831_2404001198_2495292070_#3more,0,0,26.0,4.6,GgrrGgGgGgrrGrGggrgrrGGrrrgGrGggrrrrrrrrrrrGrGrGrGrGGrGGGG,0,0,0.0,{},
4,3580335711,0,0,0.001,0.0,,0,0,0.0,{},
4,3580335713,0,0,0.001,0.0,,0,0,0.0,{},
4,3580335717,0,0,0.001,0.0,,0,0,0.0,{},
4,3580335719,0,0,0.001,0.0,,0,0,0.0,{},
4,4608620869,0,0,0.001,0.0,,0,0,0.0,{},
4,cluster_1021042349_10310468647_10310468648_10310468649_#16more,0,0,22.0,4.5,GrrrrGGGrrrrrrGGGggGGgrrrrrrrrrr,0,0,0.0,{},
4,cluster_1077566374_1077566470_1290733108_1362827596_#3more,0,0,22.0,4.5,rrrrrrrrrrrgGggGGGrrrrrrGrrrrrrGGrrr,0,0,0.0,{},
4,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,0,22.0,21.5,gGggrrrrrrrrrrrrrrGggGggrGrGrr,0,0,0.0,{},
4,cluster_1290733319_1362826052_1362826053_13888123_#2more,0,0,19.0,4.5,GGgggrrrrrgGgggGgrrrrrrrrrrGrrG,0,0,0.0,{},
4,cluster_1362826055_1362826056_2285938303_2285938304_#2more,0,0,22.0,4.5,gGgggGgrrrrrrGGgggrrrrrrrrGrrrG,0,0,0.0,{},
4,cluster_1562831706_1679831871_29565897_4695499893_#7more,0,0,13.0,0.5,rrrrGrrrrGrrrrrrrGrG,0,0,0.0,{},
4,cluster_1562831708_1679831907_29565896_3580395762_#7more,0,0,13.0,0.5,GrrrrrGrrrrrrrrrGrG,0,0,0.0,{},
4,cluster_1562831710_1679831934_3505015540_3580335712_#3more,0,0,22.0,4.5,rgGggrrrrrgGggrrrrrGGrG,0,0,0.0,{},
4,cluster_20835091_3813915944_3813915945_3813915947_#8more,0,0,32.0,4.5,ggggggGGGgggrrrrrrgggggggGGgggrrrrrrrrGrrr,0,0,0.0,{},
4,cluster_2155840700_345553442_8748885630_8748896839_#1more,0,0,22.0,4.5,rrrrrrrrGggGrGrG,0,0,0.0,{},
4,cluster_2269419707_345553456_8748885651_8748885661_#1more,0,0,22.0,4.5,rrrrggGGrrrrrrGrG,0,0,0.0,{},
4,cluster_29564155_3953206284_3953206285_3953206286_#4more,0,0,33.0,4.5,ggGgggggggGGgrrrrrrrrGrrG,0,0,0.0,{},
4,joinedS_20833830_20833831_2404001198_2495292070_#3more,0,0,26.0,4.5,GgrrGgGgGgrrGrGggrgrrGGrrrgGrGggrrrrrrrrrrrGrGrGrGrGGrGGGG,0,0,0.0,{},
5,3580335711,0,0,0.001,0.0,,0,0,0.0,{},
5,3580335713,0,0,0.001,0.0,,0,0,0.0,{},
5,3580335717,0,0,0.001,0.0,,0,0,0.0,{},
5,3580335719,0,0,0.001,0.0,,0,0,0.0,{},
5,4608620869,0,0,0.001,0.0,,0,0,0.0,{},
5,cluster_1021042349_10310468647_10310468648_10310468649_#16more,0,0,22.0,4.4,GrrrrGGGrrrrrrGGGggGGgrrrrrrrrrr,0,0,0.0,{},
5,cluster_1077566374_1077566470_1290733108_1362827596_#3more,0,0,22.0,4.4,rrrrrrrrrrrgGggGGGrrrrrrGrrrrrrGGrrr,0,0,0.0,{},
5,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,0,22.0,21.4,gGggrrrrrrrrrrrrrrGggGggrGrGrr,0,0,0.0,{},
5,cluster_1290733319_1362826052_1362826053_13888123_#2more,0,0,19.0,4.4,GGgggrrrrrgGgggGgrrrrrrrrrrGrrG,0,0,0.0,{},
5,cluster_1362826055_1362826056_2285938303_2285938304_#2more,0,0,22.0,4.4,gGgggGgrrrrrrGGgggrrrrrrrrGrrrG,0,0,0.0,{},
5,cluster_1562831706_1679831871_29565897_4695499893_#7more,0,0,13.0,0.4,rrrrGrrrrGrrrrrrrGrG,0,0,0.0,{},
5,cluster_1562831708_1679831907_29565896_3580395762_#7more,0,0,13.0,0.4,GrrrrrGrrrrrrrrrGrG,0,0,0.0,{},
5,cluster_1562831710_1679831934_3505015540_3580335712_#3more,0,0,22.0,4.4,rgGggrrrrrgGggrrrrrGGrG,0,0,0.0,{},
5,cluster_20835091_3813915944_3813915945_3813915947_#8more,0,0,32.0,4.4,ggggggGGGgggrrrrrrgggggggGGgggrrrrrrrrGrrr,0,0,0.0,{},
5,cluster_2155840700_345553442_8748885630_8748896839_#1more,0,0,22.0,4.4,rrrrrrrrGggGrGrG,0,0,0.0,{},
5,cluster_2269419707_345553456_8748885651_8748885661_#1more,0,0,22.0,4.4,rrrrggGGrrrrrrGrG,0,0,0.0,{},
5,cluster_29564155_3953206284_3953206285_3953206286_#4more,0,0,33.0,4.4,ggGgggggggGGgrrrrrrrrGrrG,0,0,0.0,{},
5,joinedS_20833830_20833831_2404001198_2495292070_#3more,0,0,26.0,4.4,GgrrGgGgGgrrGrGggrgrrGGrrrgGrGggrrrrrrrrrrrGrGrGrGrGGrGGGG,0,0,0.0,{},
6,3580335711,0,0,0.001,0.0,,0,0,0.0,{},
6,3580335713,0,0,0.001,0.0,,0,0,0.0,{},
6,3580335717,0,0,0.001,0.0,,0,0,0.0,{},
6,3580335719,0,0,0.001,0.0,,0,0,0.0,{},
6,4608620869,0,0,0.001,0.0,,0,0,0.0,{},
6,cluster_1021042349_10310468647_10310468648_10310468649_#16more,0,0,22.0,4.3,GrrrrGGGrrrrrrGGGggGGgrrrrrrrrrr,0,0,0.0,{},
6,cluster_1077566374_1077566470_1290733108_1362827596_#3more,0,0,22.0,4.3,rrrrrrrrrrrgGggGGGrrrrrrGrrrrrrGGrrr,0,0,0.0,{},
6,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,0,22.0,21.3,gGggrrrrrrrrrrrrrrGggGggrGrGrr,0,0,0.0,{},
6,cluster_1290733319_1362826052_1362826053_13888123_#2more,0,0,19.0,4.3,GGgggrrrrrgGgggGgrrrrrrrrrrGrrG,0,0,0.0,{},
6,cluster_1362826055_1362826056_2285938303_2285938304_#2more,0,0,22.0,4.3,gGgggGgrrrrrrGGgggrrrrrrrrGrrrG,0,0,0.0,{},
6,cluster_1562831706_1679831871_29565897_4695499893_#7more,0,0,13.0,0.30000000000000004,rrrrGrrrrGrrrrrrrGrG,0,0,0.0,{},
6,cluster_1562831708_1679831907_29565896_3580395762_#7more,0,0,13.0,0.30000000000000004,GrrrrrGrrrrrrrrrGrG,0,0,0.0,{},
6,cluster_1562831710_1679831934_3505015540_3580335712_#3more,0,0,22.0,4.3,rgGggrrrrrgGggrrrrrGGrG,0,0,0.0,{},
6,cluster_20835091_3813915944_3813915945_3813915947_#8more,0,0,32.0,4.3,ggggggGGGgggrrrrrrgggggggGGgggrrrrrrrrGrrr,0,0,0.0,{},
6,cluster_2155840700_345553442_8748885630_8748896839_#1more,0,0,22.0,4.3,rrrrrrrrGggGrGrG,0,0,0.0,{},
6,cluster_2269419707_345553456_8748885651_8748885661_#1more,0,0,22.0,4.3,rrrrggGGrrrrrrGrG,0,0,0.0,{},
6,cluster_29564155_3953206284_3953206285_3953206286_#4more,0,0,33.0,4.3,ggGgggggggGGgrrrrrrrrGrrG,0,0,0.0,{},
6,joinedS_20833830_20833831_2404001198_2495292070_#3more,0,0,26.0,4.3,GgrrGgGgGgrrGrGggrgrrGGrrrgGrGggrrrrrrrrrrrGrGrGrGrGGrGGGG,0,0,0.0,{},
7,3580335711,0,0,0.001,0.0,,0,0,0.0,{},
7,3580335713,0,0,0.001,0.0,,0,0,0.0,{},
7,3580335717,0,0,0.001,0.0,,0,0,0.0,{},
7,3580335719,0,0,0.001,0.0,,0,0,0.0,{},
7,4608620869,0,0,0.001,0.0,,0,0,0.0,{},
7,cluster_1021042349_10310468647_10310468648_10310468649_#16more,0,0,22.0,4.2,GrrrrGGGrrrrrrGGGggGGgrrrrrrrrrr,0,0,0.0,{},
7,cluster_1077566374_1077566470_1290733108_1362827596_#3more,0,0,22.0,4.2,rrrrrrrrrrrgGggGGGrrrrrrGrrrrrrGGrrr,0,0,0.0,{},
7,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,0,22.0,21.2,gGggrrrrrrrrrrrrrrGggGggrGrGrr,0,0,0.0,{},
7,cluster_1290733319_1362826052_1362826053_13888123_#2more,0,0,19.0,4.2,GGgggrrrrrgGgggGgrrrrrrrrrrGrrG,0,0,0.0,{},
7,cluster_1362826055_1362826056_2285938303_2285938304_#2more,0,0,22.0,4.2,gGgggGgrrrrrrGGgggrrrrrrrrGrrrG,0,0,0.0,{},
7,cluster_1562831706_1679831871_29565897_4695499893_#7more,0,0,13.0,0.19999999999999996,rrrrGrrrrGrrrrrrrGrG,0,0,0.0,{},
7,cluster_1562831708_1679831907_29565896_3580395762_#7more,0,0,13.0,0.19999999999999996,GrrrrrGrrrrrrrrrGrG,0,0,0.0,{},
7,cluster_1562831710_1679831934_3505015540_3580335712_#3more,0,0,22.0,4.2,rgGggrrrrrgGggrrrrrGGrG,0,0,0.0,{},
7,cluster_20835091_3813915944_3813915945_3813915947_#8more,0,0,32.0,4.2,ggggggGGGgggrrrrrrgggggggGGgggrrrrrrrrGrrr,0,0,0.0,{},
7,cluster_2155840700_345553442_8748885630_8748896839_#1more,0,0,22.0,4.2,rrrrrrrrGggGrGrG,0,0,0.0,{},
7,cluster_2269419707_345553456_8748885651_8748885661_#1more,0,0,22.0,4.2,rrrrggGGrrrrrrGrG,0,0,0.0,{},
7,cluster_29564155_3953206284_3953206285_3953206286_#4more,0,0,33.0,4.2,ggGgggggggGGgrrrrrrrrGrrG,0,0,0.0,{},
7,joinedS_20833830_20833831_2404001198_2495292070_#3more,0,0,26.0,4.2,GgrrGgGgGgrrGrGggrgrrGGrrrgGrGggrrrrrrrrrrrGrGrGrGrGGrGGGG,0,0,0.0,{},
8,3580335711,0,0,0.001,0.0,,0,0,0.0,{},
8,3580335713,0,0,0.001,0.0,,0,0,0.0,{},
8,3580335717,0,0,0.001,0.0,,0,0,0.0,{},
8,3580335719,0,0,0.001,0.0,,0,0,0.0,{},
8,4608620869,0,0,0.001,0.0,,0,0,0.0,{},
8,cluster_1021042349_10310468647_10310468648_10310468649_#16more,0,0,22.0,4.1,GrrrrGGGrrrrrrGGGggGGgrrrrrrrrrr,0,0,0.0,{},
8,cluster_1077566374_1077566470_1290733108_1362827596_#3more,0,0,22.0,4.1,rrrrrrrrrrrgGggGGGrrrrrrGrrrrrrGGrrr,0,0,0.0,{},
8,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,0,22.0,21.1,gGggrrrrrrrrrrrrrrGggGggrGrGrr,0,0,0.0,{},
8,cluster_1290733319_1362826052_1362826053_13888123_#2more,0,0,19.0,4.1,GGgggrrrrrgGgggGgrrrrrrrrrrGrrG,0,0,0.0,{},
8,cluster_1362826055_1362826056_2285938303_2285938304_#2more,0,0,22.0,4.1,gGgggGgrrrrrrGGgggrrrrrrrrGrrrG,0,0,0.0,{},
8,cluster_1562831706_1679831871_29565897_4695499893_#7more,0,0,13.0,0.09999999999999998,rrrrGrrrrGrrrrrrrGrG,0,0,0.0,{},
8,cluster_1562831708_1679831907_29565896_3580395762_#7more,0,0,13.0,0.09999999999999998,GrrrrrGrrrrrrrrrGrG,0,0,0.0,{},
8,cluster_1562831710_1679831934_3505015540_3580335712_#3more,0,0,22.0,4.1,rgGggrrrrrgGggrrrrrGGrG,0,0,0.0,{},
8,cluster_20835091_3813915944_3813915945_3813915947_#8more,0,0,32.0,4.1,ggggggGGGgggrrrrrrgggggggGGgggrrrrrrrrGrrr,0,0,0.0,{},
8,cluster_2155840700_345553442_8748885630_8748896839_#1more,0,0,22.0,4.1,rrrrrrrrGggGrGrG,0,0,0.0,{},
8,cluster_2269419707_345553456_8748885651_8748885661_#1more,0,0,22.0,4.1,rrrrggGGrrrrrrGrG,0,0,0.0,{},
8,cluster_29564155_3953206284_3953206285_3953206286_#4more,0,0,33.0,4.1,ggGgggggggGGgrrrrrrrrGrrG,0,0,0.0,{},
8,joinedS_20833830_20833831_2404001198_2495292070_#3more,0,0,26.0,4.1,GgrrGgGgGgrrGrGggrgrrGGrrrgGrGggrrrrrrrrrrrGrGrGrGrGGrGGGG,0,0,0.0,{},
9,3580335711,0,0,0.001,0.0,,0,0,0.0,{},
9,3580335713,0,0,0.001,0.0,,0,0,0.0,{},
9,3580335717,0,0,0.001,0.0,,0,0,0.0,{},
9,3580335719,0,0,0.001,0.0,,0,0,0.0,{},
9,4608620869,0,0,0.001,0.0,,0,0,0.0,{},
9,cluster_1021042349_10310468647_10310468648_10310468649_#16more,0,0,22.0,4.0,GrrrrGGGrrrrrrGGGggGGgrrrrrrrrrr,0,0,0.0,{},
9,cluster_1077566374_1077566470_1290733108_1362827596_#3more,0,0,22.0,4.0,rrrrrrrrrrrgGggGGGrrrrrrGrrrrrrGGrrr,0,0,0.0,{},
9,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,0,22.0,21.0,gGggrrrrrrrrrrrrrrGggGggrGrGrr,0,0,0.0,{},
9,cluster_1290733319_1362826052_1362826053_13888123_#2more,0,0,19.0,4.0,GGgggrrrrrgGgggGgrrrrrrrrrrGrrG,0,0,0.0,{},
9,cluster_1362826055_1362826056_2285938303_2285938304_#2more,0,0,22.0,4.0,gGgggGgrrrrrrGGgggrrrrrrrrGrrrG,0,0,0.0,{},
9,cluster_1562831706_1679831871_29565897_4695499893_#7more,0,0,13.0,0.0,rrrrGrrrrGrrrrrrrGrG,0,0,0.0,{},
9,cluster_1562831708_1679831907_29565896_3580395762_#7more,0,0,13.0,0.0,GrrrrrGrrrrrrrrrGrG,0,0,0.0,{},
9,cluster_1562831710_1679831934_3505015540_3580335712_#3more,0,0,22.0,4.0,rgGggrrrrrgGggrrrrrGGrG,0,0,0.0,{},
9,cluster_20835091_3813915944_3813915945_3813915947_#8more,0,0,32.0,4.0,ggggggGGGgggrrrrrrgggggggGGgggrrrrrrrrGrrr,0,0,0.0,{},
9,cluster_2155840700_345553442_8748885630_8748896839_#1more,0,0,22.0,4.0,rrrrrrrrGggGrGrG,0,0,0.0,{},
9,cluster_2269419707_345553456_8748885651_8748885661_#1more,0,0,22.0,4.0,rrrrggGGrrrrrrGrG,0,0,0.0,{},
9,cluster_29564155_3953206284_3953206285_3953206286_#4more,0,0,33.0,4.0,ggGgggggggGGgrrrrrrrrGrrG,0,0,0.0,{},
9,joinedS_20833830_20833831_2404001198_2495292070_#3more,0,0,26.0,4.0,GgrrGgGgGgrrGrGggrgrrGGrrrgGrGggrrrrrrrrrrrGrGrGrGrGGrGGGG,0,0,0.0,{},
10,3580335711,0,0,0.001,0.0,,0,0,0.0,{},
10,3580335713,0,0,0.001,0.0,,0,0,0.0,{},
10,3580335717,0,0,0.001,0.0,,0,0,0.0,{},
10,3580335719,0,0,0.001,0.0,,0,0,0.0,{},
10,4608620869,0,0,0.001,0.0,,0,0,0.0,{},
10,cluster_1021042349_10310468647_10310468648_10310468649_#16more,0,0,22.0,3.9,GrrrrGGGrrrrrrGGGggGGgrrrrrrrrrr,0,0,0.0,{},
10,cluster_1077566374_1077566470_1290733108_1362827596_#3more,0,0,22.0,3.9,rrrrrrrrrrrgGggGGGrrrrrrGrrrrrrGGrrr,0,0,0.0,{},
10,cluster_10824610463_1578496208_2155840709_8748689416_#4more,0,0,22.0,20.9,gGggrrrrrrrrrrrrrrGggGggrGrGrr,0,0,0.0,{},
10,cluster_1290733319_1362826052_1362826053_13888123_#2more,0,0,19.0,3.9,GGgggrrrrrgGgggGgrrrrrrrrrrGrrG,0,0,0.0,{},
10,cluster_1362826055_1362826056_2285938303_2285938304_#2more,0,0,22.0,3.9,gGgggGgrrrrrrGGgggrrrrrrrrGrrrG,0,0,0.0,{},
10,cluster_1562831706_1679831871_29565897_4695499893_#7more,0,1,5.0,4.9,rrrrGrrrrGrrrrrrrrrr,0,0,0.0,{},
10,cluster_1562831708_1679831907_29565896_3580395762_#7more,0,1,5.0,4.9,GrrrrrGrrrrrrrrrrrr,0,0,0.0,{},
10,cluster_1562831710_1679831934_3505015540_3580335712_#3more,0,0,22.0,3.9,rgGggrrrrrgGggrrrrrGGrG,0,0,0.0,{},
10,cluster_20835091_3813915944_3813915945_3813915947_#8more,0,0,32.0,3.9,ggggggGGGgggrrrrrrgggggggGGgggrrrrrrrrGrrr,0,0,0.0,{},
10,cluster_2155840700_345553442_8748885630_8748896839_#1more,0,0,22.0,3.9,rrrrrrrrGggGrGrG,0,0,0.0,{},
10,cluster_2269419707_345553456_8748885651_8748885661_#1more,0,0,22.0,3.9,rrrrggGGrrrrrrGrG,0,0,0.0,{},
10,cluster_29564155_3953206284_3953206285_3953206286_#4more,0,0,33.0,3.9,ggGgggggggGGgrrrrrrrrGrrG,0,0,0.0,{},
10,joinedS_20833830_20833831_2404001198_2495292070_#3more,0,0,26.0,3.9,GgrrGgGgGgrrGrGggrgrrGGrrrgGrGggrrrrrrrrrrrGrGrGrGrGGrGGGG,0,0,0.0,{},
